time,QA:1,force:1,pA:1,pos:1
1.26943018,4.72486E-08,7720.235683,2729333.713,0.014268348
1.273756325,4.82046E-08,8182.926516,2892112.755,0.014244305
1.27808247,4.903E-08,8854.320266,3128686,0.01420933
1.282408615,4.97373E-08,9690.698665,3423640.697,0.014165708
1.28673476,5.03504E-08,10637.53187,3757778.85,0.014116281
1.291060906,5.08992E-08,11633.05921,4109369.509,0.01406427
1.295387051,5.14226E-08,12612.36542,4455566.502,0.014013059
1.299713196,5.19625E-08,13511.67124,4773898.003,0.013965977
1.304039341,5.25644E-08,14272.53982,5043729.511,0.013926081
1.308365486,5.32711E-08,14845.70834,5247603.898,0.013895958
1.312691631,5.41212E-08,15194.28463,5372370.851,0.013877555
1.317017777,5.51432E-08,15296.09981,5410032.65,0.013872059
1.321343922,5.63541E-08,15145.07263,5358252.514,0.013879816
1.325670067,5.77564E-08,14751.51332,5220494.239,0.013900312
1.329996212,5.93381E-08,14141.36785,5005786.325,0.013932211
1.334322357,6.10734E-08,13354.4709,4728127.597,0.013973438
1.338648502,6.29257E-08,12441.93333,4405573.906,0.01402132
1.342974648,6.48496E-08,11462.83994,4059066.084,0.014072753
1.347300793,6.67953E-08,10480.46551,3711074.499,0.01412441
1.351626938,6.87113E-08,9558.240638,3384146.743,0.014172948
1.355953083,7.05483E-08,8755.710789,3099451.275,0.014215233
1.360279228,7.22611E-08,8124.732121,2875409.864,0.014248535
1.364605373,7.38119E-08,7706.136704,2726506.404,0.014270707
1.368931518,7.51715E-08,7527.077557,2662348.913,0.014280326
1.373257664,7.63216E-08,7599.229306,2687045.879,0.014276783
1.377583809,7.72555E-08,7917.973351,2798938.401,0.014260323
1.381909954,7.79794E-08,8462.637595,2990706.731,0.014232031
1.386236099,7.85122E-08,9197.793652,3249845.701,0.014193759
1.390562244,7.88861E-08,10075.54148,3559479.047,0.014148006
1.394888389,7.91448E-08,11038.63867,3899459.701,0.014097759
1.399214535,7.93429E-08,12024.26815,4247684.114,0.01404629
1.40354068,7.95421E-08,12968.18768,4581534.069,0.013996951
1.407866825,7.98084E-08,13808.97328,4879350.599,0.013952951
1.41219297,8.02065E-08,14492.06203,5121842.773,0.013917148
1.416519115,8.07955E-08,14973.31652,5293338.775,0.013891864
1.42084526,8.16222E-08,15221.87212,5382797.775,0.013878735
1.425171406,8.27177E-08,15222.0847,5384517.494,0.013878606
1.429497551,8.4093E-08,14974.46422,5298492.967,0.013891478
1.433823696,8.57381E-08,14495.5517,5130405.115,0.01391651
1.438149841,8.76229E-08,13816.76764,4891241.888,0.013952075
1.442475986,8.96999E-08,12982.32388,4596578.163,0.013995865
1.446802131,9.19082E-08,12046.34418,4265562.074,0.014045045
1.451128276,9.41789E-08,11069.3809,3919673.568,0.014096431
1.455454422,9.64394E-08,10114.54511,3581334.95,0.014146703
