time,QA:1,force:1,pA:1,pos:1
1.05,0,10556.38043,3773473.272,0.021668568
1.05,0,10556.38043,3773473.272,0.021668568
1.05,0,10556.38043,3773473.272,0.021668568
1.050891008,0,10236.95248,3658914.06,0.02168554
1.052673023,0,9606.441967,3432650.06,0.021719062
1.054455039,0,8996.05062,3213326.937,0.021751555
1.057370231,0,8059.261973,2876269.064,0.02180149
1.061294323,0,6959.395794,2479885.476,0.021860215
1.065218415,0,6093.474319,2167106.6,0.021906554
1.069142507,0,5507.634091,1954387.589,0.021938069
1.073066599,0,5234.057696,1852856.978,0.021953111
1.07699069,0,5288.882434,1867706.397,0.021950911
1.080914782,0,5670.801063,1997886.272,0.021931624
1.084838874,0,6360.552283,2236133.471,0.021896328
1.088762966,0,7321.464214,2569339.882,0.021846962
1.092687058,0,8501.140821,2979251.018,0.021786233
1.09661115,0,9834.27534,3443462.094,0.021717459
1.1,0,11049.83964,3867882.806,0.021654581
1.1,0,11049.83964,3867882.806,0.021654581
1.1,0,11049.83964,3867882.806,0.021654581
1.100905528,0,11379.71153,3983358.525,0.021637473
1.102716585,0,12036.68483,4213594.278,0.021603363
1.104527642,0,12684.15366,4441061.103,0.021569663
1.107390097,0,13667.95984,4788029.685,0.021518259
1.11125861,0,14875.89195,5217113.674,0.02145469
1.115127122,0,15889.29292,5581299.551,0.021400735
1.118995634,0,16655.94476,5861869.503,0.021359169
1.122864146,0,17138.01259,6044656.276,0.021332089
1.126732659,0,17313.71917,6120742.583,0.021320816
1.130601171,0,17177.96085,6086865.285,0.021325835
1.134469683,0,16741.93543,5945512.412,0.021346777
1.138338196,0,16031.92471,5704719.388,0.02138245
1.142206708,0,15087.41267,5377586.353,0.021430915
1.14607522,0,13958.72674,4981550.845,0.021489589
1.149943732,0,12704.37035,4537459.07,0.021555381
1.153812245,0,11388.18078,4068484.906,0.021624861
1.157680757,0,10076.40876,3598949.28,0.021694423
1.161549269,0,8834.785144,3153094.185,0.021760478
1.165417782,0,7725.622287,2753866.001,0.021819624
1.169286294,0,6804.998131,2421762.164,0.021868826
1.173154806,0,6120.087212,2173793.666,0.021905563
1.177023318,0,5706.731834,2022613.015,0.021927961
1.180891831,0,5587.379616,1975852.597,0.021934888
1.184760343,0,5769.54094,2035711.452,0.02192602
1.188628855,0,6244.930873,2198818.604,0.021901855
1.192497368,0,6989.446211,2456388.339,0.021863696
1.19636588,0,7964.084574,2794667.332,0.021813579
1.200234392,0,9116.840096,3195656.202,0.021754172
1.204102904,0,10385.5169,3638070.192,0.021688627
1.207971417,0,11701.30086,4098486.947,0.021620416
1.211839929,0,12992.83926,4552615.611,0.021553136
1.215708441,0,14190.51344,4976612.281,0.021490321
1.219576954,0,15230.56409,5348363.428,0.021435245
1.223445466,0,16058.74785,5648661.605,0.021390756
1.227313978,0,16633.26224,5862206.327,0.021359119
1.23118249,0,16926.76487,5978376.334,0.021341908
1.235051003,0,16927.41279,5991735.909,0.021339929
1.238919515,0,16638.94448,5902255.818,0.021353185
1.242788027,0,16079.9044,5715246.929,0.021380891
1.24665654,0,15282.15963,5441020.323,0.021421518
1.250525052,0,14288.87885,5094300.817,0.021472885
1.254393564,0,13152.13767,4693430.833,0.021532274
1.258262076,0,11930.29103,4259408.675,0.021596575
1.262130589,0,10685.22122,3814809.75,0.021662443
1.265999101,0,9479.539864,3382641.791,0.02172647
1.269867613,0,8373.801272,2985186.147,0.021785354
1.273736126,0,7423.777587,2642877.055,0.021836067
1.277604638,0,6677.854318,2373269.67,0.02187601
1.28147315,0,6174.625787,2190145.314,0.021903141
1.285341662,0,5940.7974,2102798.53,0.021916081
1.289210175,0,5989.527606,2115544.682,0.021914193
1.293078687,0,6319.357461,2227478.502,0.021897609
1.296947199,0,6913.871201,2432502.995,0.021867235
1.300815712,0,7742.201575,2719634.515,0.021824695
1.304684224,0,8760.437494,3073574.245,0.021772259
1.308552736,0,9913.913498,3475519.762,0.02171271
1.312421248,0,11140.27072,3904174.252,0.021649204
1.316289761,0,12373.09162,4336896.91,0.021585095
1.320158273,0,13545.84121,4750927.676,0.021523756
1.324026785,0,14595.80869,5124613.922,0.021468394
1.327895298,0,15467.7429,5438566.779,0.021421882
1.33176381,0,16116.91325,5676680.351,0.021386605
1.335632322,0,16511.39669,5826957.597,0.021364341
1.339500835,0,16633.47879,5882100.694,0.021356171
1.343369347,0,16480.14779,5839839.873,0.021362432
1.347237859,0,16062.73919,5702991.303,0.021382707
1.351106371,0,15405.84718,5479250.142,0.021415854
1.354974884,0,14545.65044,5180738.41,0.021460079
1.358843396,0,13527.80695,4823338.233,0.021513028
1.363486485,0,12175.30641,4344196.098,0.021584014
1.368129574,0,10771.17235,3843404.659,0.021658207
1.372772662,0,9416.879731,3358133.384,0.021730101
1.377415751,0,8210.10307,2924235.837,0.021794384
1.38205884,0,7238.336736,2573658.881,0.021846323
1.386701929,0,6572.920475,2332123.241,0.021882107
1.391345018,0,6263.771639,2217234.646,0.021899128
1.395988106,0,6335.220133,2237165.23,0.021896175
1.400631195,0,6783.407728,2390014.607,0.021873529
1.405274284,0,7575.703616,2663917.851,0.02183295
1.409917373,0,8652.469901,3037913.883,0.021777542
1.414560461,0,9931.279099,3483525.828,0.021711523
1.41920355,0,11313.37076,3966940.785,0.021639905
1.423846639,0,12691.79823,4451618.334,0.021568099
1.428489728,0,13960.43791,4901113.428,0.021501506
1.433132817,0,15022.88336,5281877.252,0.021445095
1.437775905,0,15800.26531,5565802.768,0.021403032
1.442418994,0,16237.22146,5732309.595,0.021378364
1.447062083,0,16305.53827,5769810.846,0.021372808
1.451705172,0,16005.32727,5676465.009,0.021386637
1.456348261,0,15363.90301,5460180.273,0.021418679
1.460991349,0,14432.7439,5137899.035,0.021466426
1.465634438,0,13283.01626,4734241.136,0.021526228
1.470277527,0,12000.13882,4279623.012,0.02159358
1.474920616,0,10677.79269,3807996.219,0.021663453
1.479563705,0,9411.687761,3354364.472,0.021730659
1.484206793,0,8293.321401,2952245.493,0.021790234
1.488849882,0,7403.93724,2631244.557,0.021837791
1.493492971,0,6808.918406,2414901.164,0.021869843
1.49813606,0,6552.917276,2318958.223,0.021884057
1.5,0,6551.117709,2316205.165,0.021884465
